hhld_num,pers_num,trip_num,trip_purp,start_time,mode_prime,purp_orig,purp_dest,trip_km,trip_man_km,car_pool,region_orig,waterzn_orig,region_dest,waterzn_dest,expf
252641,1,1,1,900,C,H,W,3,4,0,12,121175,12,121159,28.52
277517,2,3,3,1605,P,M,H,4,5,0,12,120979,12,121675,10.32
280453,1,1,3,1300,D,H,M,1,1,1,12,120071,12,121227,6.76
428999,1,1,1,500,D,H,W,8,8,1,12,121394,12,120402,21.08
428999,1,2,1,1145,D,W,H,8,8,1,12,120402,12,121394,21.08
296580,1,6,4,2200,D,W,R,79,110,1,98,0,12,121518,15.45
285998,1,2,4,1300,D,O,M,20,25,3,12,120077,98,0,12.99
429162,1,2,4,825,D,D,D,1,1,2,12,122076,12,121432,19.25
429162,1,3,4,835,D,D,W,6,9,1,12,121432,12,121610,19.25
289969,1,1,1,700,D,H,W,3,3,1,12,121258,12,121781,14.57
291586,2,1,1,730,W,H,W,0,0,0,12,120220,12,120220,18.29
303625,1,2,4,1355,D,W,R,1,2,1,12,120993,12,121313,12.73
429299,1,1,1,900,D,H,W,9,13,1,12,120975,12,120295,15.9
429299,1,2,1,1700,D,W,H,9,13,1,12,120295,12,120975,15.9
429299,2,1,3,900,D,H,D,7,9,3,12,120975,12,121902,15.9
293511,1,3,3,1810,D,H,O,6,9,1,12,121370,12,121353,25.1
429386,2,1,3,810,W,H,F,0,0,0,12,122136,12,122136,32.51
429386,2,2,3,1520,W,F,H,0,0,0,12,122136,12,122136,32.51
293654,1,1,1,450,D,H,W,9,12,1,12,122110,12,122098,17.42
429386,7,1,2,730,B,H,S,3,5,0,12,122136,12,122015,32.51
302687,2,3,1,1605,D,W,H,15,21,1,13,0,12,121799,67.82
302964,1,6,3,1440,D,O,H,1,1,1,12,121246,12,121950,7.89
303408,3,2,2,1500,W,S,H,0,0,0,12,120394,12,120103,17.14
304810,1,1,3,1200,D,H,M,7,10,1,12,120394,12,122117,19.37
430072,2,2,2,1555,C,S,H,2,2,0,12,121090,12,121094,17.19
315600,3,5,3,2030,W,M,H,0,1,0,12,121122,12,121281,46.84
315836,1,1,3,1030,D,H,M,13,17,1,12,120220,12,120202,16.1
319207,1,1,1,600,P,H,W,5,6,0,12,120351,12,121862,13.65
430477,1,2,4,1300,D,W,R,10,12,1,13,0,13,0,27.56
430477,1,1,1,500,D,H,W,17,23,1,12,121164,13,0,27.56
322254,2,4,1,2030,P,W,H,8,11,0,12,120351,12,122063,17.75
322254,3,1,1,745,P,H,W,1,1,0,12,122063,12,120934,17.75
322497,1,3,3,1530,D,M,H,2,2,1,12,120069,12,122057,23.86
575676,1,5,3,1650,D,W,H,3,4,1,12,121657,12,122134,14.32
305234,1,5,3,1635,D,H,M,0,0,1,12,121406,12,121095,11.08
324032,1,3,4,1345,D,O,O,35,42,2,17,0,98,0,12.22
430682,1,4,3,1705,D,O,H,5,6,1,12,120367,12,121290,16.13
328238,1,1,3,755,D,H,O,88,124,1,12,121709,98,0,12.29
229153,2,3,4,1725,D,W,O,5,7,3,98,0,98,0,12.22
430809,1,2,1,1615,D,W,H,8,11,1,12,120007,12,121424,25.33
333383,1,1,3,845,P,H,O,37,50,0,12,122078,98,0,15.09
333743,2,2,2,1500,D,S,H,17,24,1,12,120082,12,122035,20.74
341214,1,2,1,1700,D,W,H,10,14,1,12,121020,12,121250,17.87
437260,2,1,3,730,D,H,D,0,0,3,12,120669,12,120669,12.97
437260,2,2,4,740,D,D,W,2,2,1,12,120669,12,121522,12.97
347649,1,1,3,930,P,H,M,3,4,0,12,120997,12,121653,17.95
347749,2,3,3,1420,D,H,M,5,7,2,12,120031,12,121137,22.57
348655,3,2,2,1430,W,S,H,1,1,0,12,121394,12,121783,46.16
431217,1,4,3,1345,D,M,H,2,2,2,12,120331,12,120403,15.79
431222,1,4,3,2000,D,H,O,7,9,1,12,121489,12,120335,26.36
431222,1,5,4,2145,D,O,M,4,4,1,12,120335,12,120919,26.36
431222,1,6,3,2205,D,M,H,3,5,1,12,120919,12,121489,26.36
431222,2,1,3,705,D,H,F,0,1,2,12,121489,12,120413,26.36
281976,1,2,4,1200,D,O,O,25,30,2,4,0,4,0,21.82
438906,1,3,3,1430,D,H,D,4,5,2,12,121441,12,122088,47.51
357701,2,7,1,1400,D,W,H,8,8,1,12,121828,12,122075,30.9
439323,1,1,2,1430,D,H,S,4,5,2,12,120328,12,121090,19.4
428401,1,2,1,1710,D,W,H,5,6,1,12,121276,12,122057,6.72
431813,1,1,1,840,D,H,W,8,11,1,12,122039,12,122059,71.99
431813,1,2,1,1540,D,W,H,8,11,1,12,122059,12,122039,71.99
364224,2,4,4,1315,D,O,M,7,9,1,12,120348,12,122080,30.21
364750,4,2,3,1800,P,M,H,15,22,0,12,120069,12,121733,21.05
374602,1,1,1,1200,D,H,W,5,7,1,12,120300,12,121972,16.45
374772,1,3,3,1635,D,D,H,5,7,2,12,122092,12,121187,14.9
376512,2,2,4,630,D,W,R,245,256,1,23,0,98,0,18.27
432319,1,1,1,835,B,H,W,3,3,0,12,121313,12,121085,20.88
432319,1,2,1,1715,P,W,H,3,3,0,12,121085,12,121313,20.88
432338,1,1,1,835,D,H,W,7,7,1,12,120981,12,120345,32.78
432338,1,2,1,1805,D,W,H,7,7,1,12,120345,12,120981,32.78
400350,1,2,1,1645,D,W,H,16,22,1,12,120234,12,121573,19.72
426765,1,1,3,1105,D,H,M,4,5,1,12,122134,12,121499,26.38
432518,1,3,3,1815,D,H,O,13,17,3,12,121371,24,0,37.56
432518,1,4,3,2100,P,O,H,13,17,0,24,0,12,121371,37.56
432518,2,1,3,915,D,H,O,1,2,1,12,121371,12,120139,37.56
432518,2,2,3,1200,D,O,H,1,2,1,12,120139,12,121371,37.56
514348,1,6,4,1400,P,M,M,8,11,0,12,122117,12,122013,9.9
528770,1,3,4,1045,D,O,W,4,6,1,12,121865,12,121152,37.04
535615,1,1,3,1330,P,H,O,1,2,0,12,120951,12,121024,18.45
640300,1,4,4,1730,D,M,M,8,10,1,12,121020,12,120350,28.41
432927,1,2,1,2145,D,W,H,17,23,1,12,122024,12,121772,42.85
702119,1,4,3,1330,D,O,H,7,9,2,12,121213,12,120671,15.13
707207,1,2,4,830,D,O,O,6,8,1,98,0,12,120686,13.59
225279,1,1,1,730,D,H,W,4,4,1,12,122122,12,120331,28.71
717978,2,1,1,805,D,H,W,5,6,1,12,121407,12,121168,15.29
224687,1,3,4,1330,D,O,O,5,5,1,12,120129,12,121489,12.34
746736,1,2,1,1800,D,W,H,2,3,1,12,120986,12,121312,4
433657,4,1,2,800,W,H,S,1,1,0,12,121470,12,121470,22.9
433657,4,2,2,1530,W,S,H,1,1,0,12,121470,12,121470,22.9
433762,1,2,4,1620,D,W,M,21,27,1,13,0,12,121008,21.82
433758,2,1,1,745,D,H,W,5,7,1,12,121988,12,121793,35.55
433762,1,3,3,1705,D,M,H,1,1,1,12,121008,12,121634,21.82
433762,1,1,1,600,D,H,W,22,28,1,12,121634,13,0,21.82
433762,2,1,1,410,D,H,W,22,28,1,12,121634,13,0,21.82
433828,2,1,2,700,D,H,S,28,37,1,12,121422,13,0,27.44
529928,1,1,1,830,B,H,W,6,7,0,12,121407,12,121159,24.55
819977,1,6,3,1415,D,M,H,4,6,1,12,122122,12,120403,55.34
433966,1,2,1,1700,D,W,H,12,15,1,12,120964,12,121458,23.74
434155,1,1,1,815,D,H,W,2,2,1,12,121130,12,121276,29.47
434219,1,1,3,845,D,H,O,4,4,1,12,120845,12,121139,11.76
434219,1,2,4,930,D,O,M,1,2,1,12,121139,12,121137,11.76
434219,1,3,3,1015,D,M,H,3,3,1,12,121137,12,120845,11.76
434219,1,4,3,1310,D,H,O,13,14,1,12,120845,14,0,11.76
887444,2,2,1,1600,D,W,H,10,14,1,12,121635,12,121534,23.55
893713,1,1,1,630,D,H,W,5,6,1,12,122066,12,122105,9.72
901580,2,2,1,1700,D,W,H,2,2,1,12,121518,12,122092,12.92
434262,1,3,3,810,D,H,O,2,2,1,12,120990,12,120016,24.7
434262,1,4,3,855,D,O,H,2,2,1,12,120016,12,120990,24.7
434395,1,1,1,845,D,H,W,11,14,1,12,122091,12,122040,47.61
434395,1,2,1,1830,D,W,H,11,14,1,12,122040,12,122091,47.61
932143,2,2,1,2000,D,W,H,7,8,1,12,120132,12,122125,16.64
434527,1,1,2,835,B,H,S,2,2,0,12,120955,12,121090,22.94
434669,2,3,1,2105,D,W,H,6,7,2,12,120937,12,121457,32.17
434669,4,1,3,905,D,H,D,6,7,2,12,121457,12,121770,32.17
434669,4,2,3,930,D,D,H,6,7,2,12,121770,12,121457,32.17
434669,4,4,3,1820,D,F,H,6,7,2,12,121770,12,121457,32.17
434769,2,2,1,1545,D,W,H,3,4,1,12,120370,12,121573,33.21
434986,1,2,1,2525,D,W,H,3,3,1,12,120108,12,120115,45.6
435290,1,1,1,730,D,H,W,5,7,2,12,121281,12,121854,22.57
435290,1,2,1,1700,D,W,H,5,7,2,12,121854,12,121281,22.57
435290,2,2,3,1300,D,O,H,1,1,1,12,121916,12,121281,22.57
435290,2,3,3,1600,D,H,O,13,14,1,12,121281,12,120092,22.57
431726,1,2,3,1245,D,O,H,4,4,1,12,120002,12,121075,18.98
4460617,3,1,2,750,P,H,S,2,2,0,12,120022,12,121410,8.29
435759,1,2,3,915,W,O,H,1,1,0,12,121158,12,121164,32.12
435759,2,3,4,1220,P,O,R,1,1,0,12,120119,12,121649,32.12
435759,2,5,3,1730,D,O,H,13,17,1,12,120119,12,121164,32.12
435759,2,6,3,1805,P,H,M,3,4,0,12,121164,12,120936,32.12
5508242,1,3,3,1300,D,H,O,11,14,2,12,121758,98,0,38.04
107670,1,7,4,1915,D,O,M,0,0,3,12,122120,12,122117,43.27
107670,3,1,1,620,P,H,W,4,5,0,12,121973,12,120942,43.27
114108,1,2,4,1500,D,W,O,3,3,1,12,120889,12,121063,25.91
435878,1,1,3,1110,D,H,M,5,7,1,12,122099,12,120005,7.41
435878,1,2,3,1150,D,M,H,5,7,1,12,120005,12,122099,7.41
124472,1,1,3,745,C,H,O,1,1,0,12,121295,12,121683,12.22
124478,1,11,4,1645,D,O,F,5,6,1,12,120005,12,121692,15.08
436017,1,1,1,830,D,H,W,5,6,1,12,121033,12,121029,30.26
436017,1,3,3,1815,D,M,H,2,3,1,12,121972,12,121033,30.26
436050,1,1,3,715,D,H,D,1,1,2,12,122089,12,122091,14.45
436050,2,2,1,1455,B,W,H,5,5,0,12,121922,12,122089,14.45
140107,2,1,2,845,W,H,S,0,1,0,12,121268,12,121030,12.08
436208,2,4,1,1730,D,W,H,18,24,1,12,122117,12,120346,11.24
329920,2,4,4,1140,D,W,R,0,0,1,98,0,98,0,22.27
147710,1,1,3,2130,P,H,M,1,2,0,12,122097,12,121578,67.5
436296,1,1,3,800,D,H,F,6,9,3,12,122094,12,121166,29.51
436296,1,2,4,825,D,F,W,6,8,1,12,121166,12,120342,29.51
436296,1,3,1,1630,D,W,H,7,7,1,12,120342,12,122094,29.51
436296,4,2,2,1430,B,S,H,6,9,0,12,121166,12,122094,29.51
436316,1,1,1,640,D,H,W,4,5,1,12,122073,12,121335,10.61
436340,1,1,1,805,D,H,W,25,29,1,12,121018,12,120936,27
436340,1,2,1,1645,D,W,H,25,29,1,12,120936,12,121018,27
437056,1,2,4,730,D,F,W,4,6,1,12,122104,12,120941,33.71
437056,1,3,1,1600,D,W,H,2,2,1,12,120941,12,122048,33.71
437056,1,4,3,1645,D,H,F,3,4,1,12,122048,12,122104,33.71
437056,1,5,3,1700,D,F,H,3,4,2,12,122104,12,122048,33.71
191439,2,3,3,1335,P,H,O,4,5,0,12,121261,12,120055,12.33
437063,2,1,1,745,C,H,W,7,9,0,12,121975,12,121612,33.05
437825,2,3,3,1535,P,H,O,5,6,0,12,121088,12,121226,47.52
437825,2,4,4,1615,P,O,M,3,3,0,12,121226,12,121276,47.52
437825,2,6,3,1705,P,M,H,3,4,0,12,121210,12,121088,47.52
216763,2,1,1,620,D,H,W,7,7,1,12,121132,12,120077,28.94
435759,1,1,3,705,W,H,O,1,1,0,12,121164,12,121158,32.12
438166,1,3,3,1400,B,H,R,1,1,0,12,120061,12,121159,32.03
215258,2,2,4,1245,D,M,M,8,12,1,12,120069,12,121613,5.25
215302,1,5,3,1700,D,O,H,4,6,1,12,120561,12,121454,9.35
438345,2,2,1,1630,D,W,H,11,16,1,12,120471,12,122121,15.21
438345,1,1,1,500,D,H,W,64,89,1,12,122121,3,0,15.21
535704,3,1,2,745,S,H,S,6,9,0,12,121097,12,122045,23.12
438409,1,1,3,520,B,H,M,10,14,0,12,120234,12,121935,12.45
438409,1,2,3,730,B,M,H,10,14,0,12,121935,12,120234,12.45
438409,2,1,3,835,D,H,O,4,5,1,12,120234,12,121019,12.45
438409,2,2,3,1430,D,O,H,4,5,1,12,121019,12,120234,12.45
213157,1,1,3,1000,D,H,M,0,1,2,12,122066,12,120069,14.77
438906,2,1,1,545,D,H,W,63,79,1,12,121441,4,0,47.51
108041,1,2,3,1900,P,O,H,2,3,0,12,120350,12,121443,10.34
439323,1,2,2,1500,D,S,H,4,5,2,12,121090,12,120328,19.4
439323,2,1,2,825,B,H,S,4,5,0,12,120328,12,121090,19.4
439323,2,2,2,1635,W,S,H,4,5,0,12,121090,12,120328,19.4
439769,2,2,4,1230,D,O,O,5,7,1,12,121210,12,121867,5.25
439769,2,3,4,1400,D,O,O,2,2,1,12,121867,12,121073,5.25
439969,1,1,3,1230,D,H,O,1,2,1,12,122011,12,120130,14.15
439969,1,2,4,1315,D,O,O,2,3,1,12,120130,12,122134,14.15
109107,1,2,4,1415,D,W,M,11,15,1,12,122132,12,121499,13.33
109107,1,3,3,1500,D,M,H,1,1,1,12,121499,12,120133,13.33
440057,1,1,3,1730,D,H,M,2,2,3,12,120031,12,120989,34.36
109158,1,2,4,1630,B,W,O,12,16,0,12,121063,12,121289,61.91
440057,1,2,3,1800,D,M,H,2,2,3,12,120989,12,120031,34.36
440057,2,1,1,630,D,H,W,5,7,1,12,120031,12,120963,34.36
226895,1,5,3,1335,D,M,H,1,1,1,12,121613,12,121615,18.88
440061,1,1,2,650,D,H,S,12,17,1,12,121138,12,120334,31.56
230332,3,1,1,630,D,H,W,26,35,1,12,122094,24,0,13.58
440462,1,1,1,800,D,H,W,9,12,1,12,120067,12,122105,11.07
440462,1,2,1,1700,D,W,H,9,12,1,12,122105,12,120067,11.07
230398,1,2,1,1615,D,W,H,6,7,1,12,121828,12,121409,23.6
230422,1,3,3,1430,D,H,O,26,36,2,12,121409,13,0,20.01
230479,2,1,3,730,D,H,O,141,186,1,12,121147,17,0,10.81
230479,2,2,3,1600,D,O,H,141,186,1,17,0,12,121147,10.81
441014,1,1,3,1315,D,H,O,12,17,1,12,120844,12,120126,29.17
441014,1,2,3,1505,D,O,H,12,17,1,12,120126,12,120844,29.17
441057,1,1,1,830,D,H,W,65,80,1,12,121917,4,0,21.2
451990,1,2,3,1550,D,O,H,79,111,1,22,0,12,121548,8.33
441698,1,1,1,830,D,H,W,4,5,1,12,120997,12,120120,16.73
441698,1,2,1,1700,D,W,H,4,5,1,12,120120,12,120997,16.73
441698,1,4,3,2030,P,O,H,1,1,0,12,121353,12,120997,16.73
442108,2,1,1,1500,D,H,W,75,102,1,12,121466,4,0,32.51
442078,2,2,3,1145,D,O,H,11,12,2,12,120020,12,120064,12
442204,1,1,1,800,W,H,W,1,1,0,12,121165,12,121158,23.64
230715,1,1,3,1800,D,H,M,1,2,1,12,122040,12,120958,14.24
230715,1,2,3,1930,D,M,H,1,2,1,12,120958,12,122040,14.24
442235,1,7,4,1650,D,F,F,3,3,2,12,120055,12,120988,11.73
462803,1,2,1,1615,D,W,H,65,89,1,98,0,12,121394,16.81
442235,1,6,4,1630,D,W,F,16,21,3,13,0,12,120055,11.73
442235,1,9,3,2000,D,H,M,3,3,1,12,121432,12,121265,11.73
442235,1,10,3,2105,D,M,H,3,3,1,12,121265,12,121432,11.73
230734,2,1,3,1405,B,H,O,6,7,0,12,121134,12,121927,20.84
442281,2,2,1,1705,B,W,H,5,7,0,12,120017,12,121165,25.29
112146,3,4,3,1810,P,H,O,5,6,0,12,120904,12,121241,56.33
112146,3,5,3,1910,P,O,H,5,6,0,12,121241,12,120904,56.33
230805,1,2,4,1410,D,F,F,2,2,3,12,120950,12,121286,12.86
442455,1,3,3,1720,C,M,H,1,2,0,12,121230,12,121901,16.15
442455,1,4,3,1910,P,H,O,1,2,0,12,121901,12,121302,16.15
230812,2,9,3,2120,P,M,H,2,3,0,12,121596,12,120299,14.85
227868,1,4,3,1925,D,M,H,1,2,1,12,120979,12,121133,30.63
443679,2,1,3,1400,D,H,M,2,3,1,12,121597,12,121137,16.65
443679,2,2,4,1435,D,M,M,7,9,1,12,121137,12,121075,16.65
230939,1,1,1,710,D,H,W,6,9,1,12,121994,12,120394,24.44
443800,1,2,2,1800,D,S,H,3,4,1,12,121090,12,121410,17.02
231009,1,2,1,1450,D,W,H,23,31,1,12,120597,12,121135,43.75
278910,1,1,3,1430,D,H,O,75,105,2,12,121458,98,0,9.5
443927,1,1,1,530,P,H,W,13,18,0,12,121175,12,120502,88.43
443927,2,2,3,1600,P,H,O,3,4,0,12,121175,12,121913,88.43
443927,2,3,3,1700,P,O,H,3,4,0,12,121913,12,121175,88.43
114108,1,1,1,635,D,H,W,6,9,1,12,121032,12,120889,25.91
444092,1,1,1,920,D,H,W,13,18,1,12,120787,12,121080,19.2
444092,1,2,1,1720,D,W,H,13,18,1,12,121080,12,120787,19.2
444092,2,1,1,715,D,H,W,13,18,1,12,120787,12,121080,19.2
444179,2,1,3,625,D,O,H,17,24,1,13,0,12,121476,37.48
444179,1,3,3,2015,D,H,M,3,4,2,12,121476,12,120344,37.48
444179,2,2,3,1600,D,H,M,2,3,1,12,121476,12,121492,37.48
587409,1,4,3,1830,D,W,H,1,2,1,12,121277,12,120062,8.44
444270,1,2,1,1700,D,W,H,21,29,1,13,0,12,122098,6.78
444270,2,1,1,740,P,H,W,2,2,0,12,122098,12,120040,6.78
231227,1,1,3,930,D,H,O,9,13,1,12,121401,12,120002,15.23
231240,2,2,4,725,D,W,R,9,11,1,12,121545,12,121679,13.71
231240,2,3,4,1540,D,W,F,9,11,1,12,121679,12,121545,13.71
231240,2,5,3,1630,P,F,H,14,18,0,12,122103,12,120126,13.71
231245,1,2,3,1400,D,M,H,13,17,1,12,120370,12,121387,10.21
231284,1,2,1,2115,D,W,H,32,34,1,12,120333,12,121715,6.33
231284,2,1,2,730,S,H,S,4,5,0,12,121715,12,121522,6.33
231252,1,1,1,600,J,H,W,49,67,0,12,122138,4,0,18.2
231351,1,2,3,1400,B,M,H,2,3,0,12,120138,12,121662,12.96
231367,1,1,1,730,D,H,W,6,8,1,12,121407,12,121854,12.22
228368,2,5,3,2000,D,O,H,3,5,2,12,121111,12,121407,22.8
456839,2,1,2,900,W,H,S,1,2,0,12,120027,12,120025,54.11
231520,1,2,4,1400,D,O,M,3,4,1,12,120980,12,121075,12.46
767788,1,2,1,1710,D,W,H,79,111,1,98,0,12,120981,15.33
231559,1,3,3,1315,D,H,R,3,4,1,12,121409,12,121289,11.2
231585,1,2,3,1000,D,O,H,2,3,1,12,121203,12,122140,8.07
231586,1,1,3,930,D,H,M,3,3,1,12,122034,12,120012,65.08
231586,1,2,3,1015,D,M,H,3,3,1,12,120012,12,122034,65.08
446172,1,1,1,1400,D,H,W,10,14,1,12,121783,12,120398,28.18
446172,1,2,1,2600,D,W,H,10,14,1,12,120398,12,121783,28.18
446180,1,1,3,1300,D,H,O,1,1,3,12,121661,12,122024,26.97
446180,1,2,3,1415,D,O,H,1,1,3,12,122024,12,121661,26.97
446180,4,1,1,815,D,H,W,2,2,3,12,121661,12,122017,26.97
231629,2,2,4,1200,P,O,M,4,6,0,12,121544,12,121314,16.16
231629,2,4,3,1230,P,M,H,6,8,0,12,120012,12,120789,16.16
231631,1,1,3,900,D,H,O,5,5,1,12,121964,12,121442,10.91
446180,6,1,3,1300,P,H,O,1,1,0,12,121661,12,122024,26.97
446180,6,2,3,1415,P,O,H,1,1,0,12,122024,12,121661,26.97
446369,2,1,1,600,D,H,W,73,95,1,12,121087,6,0,30.28
446369,1,2,1,1800,C,W,H,2,2,0,12,120017,12,121087,30.28
231723,2,2,1,1600,D,W,H,8,10,1,12,121193,12,121394,21.44
231758,2,1,3,845,D,H,O,3,4,1,12,121489,12,121789,8.71
231758,2,2,4,900,D,O,F,5,6,2,12,121789,12,120924,8.71
231761,1,2,1,1520,D,W,H,7,9,99,12,120035,12,122079,38.58
231761,2,1,1,630,D,H,W,4,5,1,12,122079,12,120370,38.58
231761,3,1,1,1430,D,H,W,6,7,1,12,122079,12,120069,38.58
446758,1,1,3,1430,D,H,M,7,8,1,12,120079,12,120062,26.59
446758,1,2,4,1600,D,M,M,5,8,1,12,120062,12,121895,26.59
446758,2,1,1,1530,D,H,W,14,17,1,12,120079,12,120345,26.59
446758,2,2,1,2405,D,W,H,14,17,1,12,120345,12,120079,26.59
222530,1,4,3,2000,D,M,H,1,2,3,12,122121,12,120103,7.98
305506,1,1,1,1000,D,H,W,9,12,1,12,121307,12,120077,11.08
447561,1,1,3,800,D,H,F,3,4,2,12,121597,12,120064,76.34
447561,1,2,4,815,D,F,O,6,8,1,12,120064,12,120989,76.34
447561,1,4,1,1800,D,W,H,9,11,1,12,121679,12,121597,76.34
447561,2,1,2,800,P,H,S,3,4,0,12,121597,12,120064,76.34
231952,1,5,3,2200,D,O,H,6,7,1,12,121276,12,121187,6.44
231988,1,1,1,1115,D,H,W,49,69,1,12,120394,98,0,24.78
232011,1,2,3,830,D,M,H,1,1,2,12,121227,12,120063,15.92
447912,1,2,1,1230,W,W,H,1,2,0,12,120023,12,121110,16.13
447987,1,1,1,1020,D,H,W,14,20,1,12,121672,12,121799,12.25
448014,2,1,1,840,D,H,W,13,14,1,12,121739,12,120479,14.59
448014,2,2,1,1630,D,W,H,13,14,1,12,120479,12,121739,14.59
591064,2,5,4,1910,D,W,F,4,4,1,12,121019,12,120017,22.52
4421548,2,3,3,1900,D,H,O,3,4,1,12,121924,12,122053,31.41
232011,1,5,3,1830,D,H,O,3,5,1,12,120063,12,121026,15.92
448161,1,1,1,910,D,H,W,7,9,1,12,120321,12,121020,18.92
448161,2,2,2,1610,S,S,H,2,2,0,12,121801,12,120321,18.92
448197,1,1,3,740,D,H,O,5,6,2,12,122129,12,122009,34.09
448197,1,2,4,825,D,O,O,2,3,2,12,122009,12,121657,34.09
448437,1,4,3,1230,D,H,O,1,1,2,12,120992,12,121111,8.82
448437,1,5,3,1345,D,O,H,1,1,2,12,121111,12,120992,8.82
448437,2,1,3,1230,P,H,O,1,1,0,12,120992,12,121111,8.82
448437,2,2,3,1345,P,O,H,1,1,0,12,121111,12,120992,8.82
448528,1,2,1,2130,D,W,H,1,1,1,12,121110,12,120955,12.51
448780,1,1,2,645,D,H,S,2,2,1,12,121094,12,121090,16.13
448780,1,2,2,1830,D,S,H,2,2,1,12,121090,12,121094,16.13
449347,1,7,4,1740,D,O,F,10,13,1,12,120840,12,120043,22.42
449347,1,8,3,1810,D,F,H,3,3,1,12,120043,12,121092,22.42
232092,2,2,1,1530,D,W,H,1,2,1,12,120007,12,120323,45.9
121049,2,2,1,1745,D,W,H,1,1,1,12,121279,12,121582,15.77
121049,2,3,3,2115,D,H,O,3,4,1,12,121582,12,122053,15.77
462025,1,1,1,900,D,H,W,7,9,3,12,120359,12,120295,23.13
4421646,1,7,3,2340,P,O,H,8,8,0,12,120107,12,120140,36.42
232251,2,3,1,700,D,W,H,6,7,1,12,120040,12,121134,5.97
232251,2,4,3,750,D,H,F,1,1,2,12,121134,12,120064,5.97
449848,2,1,1,1415,D,H,W,6,8,1,12,120300,12,122067,25
449848,2,2,1,2315,D,W,H,6,8,1,12,122067,12,120300,25
449848,3,2,2,1725,D,S,H,14,20,1,12,121090,12,120300,25
593101,1,4,3,2020,W,W,H,1,2,0,12,122070,12,122072,28.61
232280,1,1,3,730,D,H,F,2,2,3,12,121387,12,122015,19.24
232280,4,3,3,1830,P,H,O,4,5,0,12,121387,12,120331,19.24
4469903,3,2,4,850,W,D,S,0,0,0,12,121701,12,121701,29.53
222530,1,2,1,1600,D,W,H,5,5,1,12,121054,12,120103,7.98
232321,2,3,3,1645,D,M,H,1,1,1,12,121265,12,121259,86.35
232326,1,1,3,1545,D,H,M,8,10,2,12,120073,12,120344,22.68
232326,1,2,3,1635,D,M,H,8,10,2,12,120344,12,120073,22.68
232326,2,1,1,715,D,H,W,7,9,1,12,120073,12,121277,22.68
450595,1,1,1,750,D,H,W,5,7,1,12,121417,12,121272,30.95
450671,1,2,1,1515,D,W,H,11,13,1,12,121362,12,121965,11.25
450671,1,3,3,2015,D,H,O,2,3,1,12,121965,12,121943,11.25
450671,1,4,3,2430,D,O,H,2,3,1,12,121943,12,121965,11.25
451297,2,1,2,1130,D,H,S,31,37,1,12,120346,13,0,39.41
451173,2,2,1,1700,D,W,H,1,1,1,12,121844,12,121199,31.75
232426,1,2,3,1510,D,O,H,4,5,1,12,120299,12,120377,15.37
232426,2,1,3,1125,D,H,M,3,4,1,12,120377,12,121334,15.37
451620,1,3,3,2015,D,H,O,8,11,2,12,121572,12,120321,47.01
464620,1,2,3,1745,D,O,H,2,3,1,12,121939,12,121160,27.96
232443,1,1,2,1200,P,H,S,17,24,0,12,120008,12,120889,22.93
232443,2,2,4,1300,D,F,M,18,25,1,12,120889,12,120323,22.93
124352,1,1,1,715,D,H,W,7,10,1,12,122076,12,120034,47.58
124352,1,2,1,1700,D,W,H,7,10,1,12,120034,12,122076,47.58
124533,1,3,3,1130,D,H,F,3,4,2,12,120955,12,120945,19.28
124533,1,4,3,1140,D,F,H,3,4,1,12,120945,12,120955,19.28
124533,1,5,2,1400,C,H,S,1,1,0,12,120955,12,120025,19.28
124533,1,6,2,1600,C,S,H,1,1,0,12,120025,12,120955,19.28
124533,2,1,3,1130,P,H,O,3,4,0,12,120955,12,120945,19.28
232453,1,1,3,800,D,H,M,1,1,1,12,122134,12,122007,13.79
232453,1,2,4,900,D,M,W,0,0,1,12,122007,12,121188,13.79
232453,1,3,4,1500,D,W,O,2,2,1,12,121188,12,121370,13.79
451734,1,3,4,1220,P,W,M,1,2,0,12,120005,12,120843,37.91
451734,1,4,4,1300,P,M,R,1,2,0,12,120843,12,120005,37.91
224766,1,6,3,1600,D,F,H,22,28,2,23,0,12,121491,19.36
451734,2,6,3,1930,D,O,H,5,6,1,12,121332,12,120372,37.91
125999,1,4,4,1215,D,W,M,16,23,1,14,0,13,0,16.08
452288,1,1,1,935,D,H,W,4,5,3,12,121134,12,121923,31.02
452288,1,2,1,1835,D,W,H,4,5,3,12,121923,12,121134,31.02
126605,1,3,4,1600,D,O,M,3,4,1,12,121993,12,121657,12.05
224751,1,2,3,510,D,F,H,2,2,1,12,120944,12,121168,9.74
452578,1,1,2,945,W,H,S,0,0,0,12,121882,12,120025,23.34
452578,1,2,2,1730,W,S,H,0,0,0,12,120025,12,121882,23.34
452578,1,4,3,1930,D,O,H,1,2,2,12,121113,12,121882,23.34
452578,1,5,3,2220,B,H,O,2,2,0,12,121882,12,120017,23.34
452578,2,4,3,2220,B,H,O,2,2,0,12,121882,12,120017,23.34
452578,2,5,3,2445,W,O,H,2,2,0,12,120017,12,121882,23.34
452578,4,1,3,945,W,H,O,0,0,0,12,121882,12,120025,23.34
127812,1,1,1,1430,D,H,W,4,5,1,12,120374,12,120994,23.3
128230,1,1,3,1330,D,H,M,15,15,2,12,122078,12,120107,27.48
128907,1,2,3,1615,D,M,H,0,0,1,12,122013,12,122023,23.76
