hhld_num,dwell_type,income,n_person,n_vehicle,n_licence,n_emp_ft,n_emp_pt,n_emp_home,n_student,n_hhld_trip,region_hhld,pd_hhld,waterzn_hhld,expf,Pop
129420,1,2,2,1,2,0,0,0,0,0,12,64,120058,7.91,15.82
129461,1,6,4,2,2,2,0,0,1,4,12,65,122125,20.46,81.84
129575,1,6,2,3,2,2,0,0,0,6,12,65,122122,10.78,21.56
129612,2,3,2,1,2,0,0,0,0,8,12,65,120116,18.78,37.56
129642,2,2,1,1,1,0,1,0,0,4,12,63,121117,19.94,19.94
129790,2,4,2,1,2,1,0,0,1,4,12,64,121767,37.92,75.84
130067,1,4,2,1,2,1,0,0,0,7,12,64,121950,15.92,31.84
130410,1,6,2,2,2,1,0,0,0,8,12,63,122040,11.5,23
130578,2,2,1,1,1,0,0,0,0,0,12,63,121447,14.67,14.67
130719,1,2,5,2,3,0,0,0,0,4,12,64,120068,24.49,122.45
130825,2,4,1,1,1,0,0,0,0,1,12,63,121108,14.02,14.02
131224,1,4,4,4,2,2,1,0,2,10,12,64,121973,34.51,138.04
131244,1,3,2,1,1,1,0,0,0,3,12,63,121872,10.48,20.96
131360,1,3,2,2,2,0,0,0,0,4,12,63,121872,16.17,32.34
131403,2,6,4,2,2,1,1,2,1,0,12,65,121499,44.78,179.12
131502,1,4,2,1,1,1,0,0,1,10,12,65,121995,11.13,22.26
132339,1,3,3,2,3,1,2,0,1,6,12,64,121454,8.22,24.66
132508,2,2,1,1,1,0,0,0,1,2,12,63,120348,21.78,21.78
132845,2,6,1,1,1,1,0,0,0,2,12,63,120991,18.49,18.49
132908,1,7,2,1,1,0,0,0,0,8,12,64,122069,8.12,16.24
133151,1,6,3,3,3,2,0,0,0,2,12,65,121498,7.17,21.51
133160,2,3,1,1,1,0,0,0,0,0,12,64,122083,17.07,17.07
133425,1,2,5,0,0,1,0,0,0,3,12,65,120336,27.18,135.9
133439,2,2,2,1,1,0,0,0,0,2,12,64,121769,26.01,52.02
133736,3,5,4,2,2,2,0,0,2,11,12,64,121425,34.89,139.56
133755,1,4,4,3,4,1,2,0,2,12,12,64,121973,17.74,70.96
133781,1,7,2,1,2,0,0,0,0,16,12,64,122068,8.04,16.08
133901,1,7,1,1,1,0,0,0,0,2,12,64,122079,30.85,30.85
133939,1,4,2,3,2,2,0,0,0,8,12,64,121584,15.73,31.46
134318,1,7,4,2,1,2,0,0,0,12,12,64,120374,17.99,71.96
134322,2,3,2,1,2,0,0,0,0,2,12,63,121117,12.81,25.62
134476,1,3,1,2,1,0,1,0,0,0,12,65,121984,5.34,5.34
134612,2,3,4,2,2,1,0,0,2,17,12,64,121765,64.02,256.08
134699,1,6,4,1,2,2,0,0,2,8,12,63,120903,17.7,70.8
135203,1,3,1,1,1,0,0,0,0,2,12,63,120349,10.92,10.92
135314,1,4,5,2,2,2,0,0,2,13,12,64,120039,6.18,30.9
135662,1,6,2,2,2,2,0,1,0,8,12,64,121278,12.38,24.76
135819,2,5,1,2,1,1,0,0,0,3,12,63,120954,16.97,16.97
136020,1,2,1,1,1,0,0,0,0,0,12,64,122068,6.41,6.41
136182,1,4,1,1,1,1,0,0,0,4,12,64,121581,31.69,31.69
136401,3,2,1,0,0,0,0,0,0,2,12,64,121066,17.47,17.47
136591,1,4,1,1,1,1,0,0,0,2,12,63,120013,30.72,30.72
136617,3,7,2,2,2,0,2,0,0,0,12,64,121263,15.51,31.02
136896,1,7,2,1,2,0,0,0,0,4,12,65,122125,11.53,23.06
136966,1,7,2,1,2,0,0,0,0,10,12,64,122070,8.52,17.04
136983,1,6,2,2,2,1,0,0,0,6,12,65,122127,11.99,23.98
137263,1,2,1,1,1,0,1,0,0,4,12,65,121485,20.43,20.43
137413,1,5,4,2,2,2,0,0,2,6,12,64,121426,17.22,68.88
137688,1,5,4,2,2,2,0,0,2,7,12,68,121214,29.69,118.76
137757,2,3,1,1,1,1,0,0,0,2,12,64,121975,12.41,12.41
138329,2,2,1,1,1,1,0,0,0,2,12,64,122099,16.77,16.77
138581,2,1,1,1,1,1,0,1,0,5,12,63,120955,31.64,31.64
138586,1,3,3,2,3,0,0,0,0,2,12,65,121791,30.16,90.48
138913,1,6,1,3,1,1,0,0,0,3,12,64,122113,20.53,20.53
139031,1,3,2,1,2,0,0,0,0,12,12,64,122091,12.92,25.84
139214,1,5,3,2,3,1,0,0,1,2,12,63,120349,17.04,51.12
139272,1,5,2,1,2,1,1,0,0,8,12,63,121289,9.13,18.26
139357,1,5,1,2,1,1,0,0,0,4,12,64,121583,10.39,10.39
139409,1,3,4,1,3,0,0,0,1,10,12,69,121147,25.22,100.88
139468,2,2,1,1,1,1,0,0,0,3,12,63,121043,4,4
139627,1,4,3,2,3,1,0,0,0,8,12,63,122037,31.31,93.93
139676,1,5,3,1,1,1,0,0,1,8,12,63,120019,32.65,97.95
139887,1,2,1,1,1,0,0,0,0,3,12,65,122125,11.42,11.42
140107,1,4,2,1,1,1,0,0,1,8,12,64,121268,12.08,24.16
140309,1,3,2,2,2,0,0,0,0,9,12,65,121991,11.49,22.98
140324,1,6,4,2,2,2,1,0,2,9,12,64,120052,98.77,395.08
141359,1,7,1,0,0,0,0,0,0,2,12,64,122068,11.22,11.22
141384,3,6,2,2,2,0,0,0,0,8,12,64,121443,24.58,49.16
141744,2,2,2,0,1,1,0,0,1,2,12,64,122083,26.54,53.08
141754,1,4,2,2,2,2,0,0,0,4,12,65,120114,15.62,31.24
141914,1,3,4,3,3,3,0,1,1,2,12,65,121790,22.9,91.6
142251,1,2,4,3,2,1,0,0,0,4,12,64,122073,10.05,40.2
142256,1,4,4,1,1,1,0,0,2,3,12,63,121689,11.09,44.36
142257,1,3,2,2,2,0,0,0,0,2,12,64,122092,12.46,24.92
142286,1,4,3,2,2,1,0,0,1,27,12,64,121421,20.41,61.23
142539,1,6,5,1,2,2,0,0,3,10,12,63,121295,34.16,170.8
142613,2,3,1,1,1,1,0,0,0,2,12,64,121961,15.43,15.43
142679,1,4,2,2,2,0,0,0,0,2,12,64,122068,13.14,26.28
142691,1,6,3,3,3,1,1,1,0,5,12,65,120103,7.38,22.14
142697,1,4,3,3,3,2,1,0,1,8,12,64,122088,25.89,77.67
142799,1,2,2,1,2,0,0,0,0,5,12,64,122073,8.06,16.12
142833,2,3,1,1,1,1,0,0,0,4,12,63,120952,12.44,12.44
143166,1,6,4,3,2,2,0,0,1,10,12,64,121424,14.22,56.88
143240,1,3,1,1,1,0,1,0,0,2,12,63,121903,9.24,9.24
143436,2,3,5,1,2,1,0,0,0,0,12,64,121965,37.17,185.85
143490,3,7,2,2,2,0,0,0,0,0,12,64,122099,19.37,38.74
143555,2,3,1,1,1,1,0,0,0,2,12,64,121066,61.91,61.91
143789,1,6,4,4,4,2,0,0,0,8,12,65,120085,5.96,23.84
144073,1,7,3,2,2,0,2,0,0,15,12,63,121906,8.84,26.52
144155,1,3,2,2,2,0,1,0,0,8,12,65,120128,13.46,26.92
144205,1,7,2,1,99,0,0,0,0,2,12,65,121789,24.08,48.16
144337,2,7,1,0,0,0,0,0,0,3,12,65,121989,17.95,17.95
144444,1,4,1,1,1,0,0,0,0,2,12,63,121678,12.09,12.09
144631,2,7,2,1,1,0,0,0,0,0,12,63,121075,10.97,21.94
144848,1,5,3,3,3,1,1,0,0,4,12,65,122125,13.29,39.87
145115,1,5,2,3,2,2,0,0,0,4,12,69,120250,46.87,93.74
145336,1,6,3,2,2,1,1,0,2,8,12,65,121491,25.55,76.65
145503,3,2,1,1,1,1,0,0,1,3,12,64,121168,6.55,6.55
145567,1,2,1,1,1,0,0,0,0,3,12,65,120394,18.42,18.42
145586,1,4,2,2,2,0,0,0,0,2,12,65,122121,12.51,25.02
145870,3,4,2,2,2,0,0,0,0,2,12,65,121984,28.28,56.56
146280,2,3,1,1,1,0,0,0,0,3,12,64,121278,11.88,11.88
146284,2,2,1,1,1,0,0,0,0,2,12,63,121076,14.02,14.02
146292,1,5,4,2,2,2,0,0,0,4,12,64,122078,21.15,84.6
146361,1,2,4,1,2,1,1,0,2,14,12,64,121583,22.79,91.16
146386,1,4,2,2,2,2,0,0,0,13,12,64,121437,25.2,50.4
146526,1,1,1,0,1,0,1,0,0,3,12,63,121046,8.93,8.93
146634,1,4,2,2,2,0,0,0,0,2,12,64,122065,13.14,26.28
146650,1,6,2,2,2,0,2,0,0,4,12,65,120413,10.48,20.96
146821,1,4,4,2,4,0,2,2,1,17,12,64,122070,21.9,87.6
147002,2,7,2,0,99,1,0,0,1,6,12,63,121891,27.25,54.5
147304,2,3,1,1,1,1,0,0,0,2,12,63,121044,31.21,31.21
147426,1,6,2,2,2,1,1,0,0,2,12,63,121444,14.32,28.64
147549,1,5,4,3,3,2,1,0,2,13,12,65,122141,43.23,172.92
147710,1,4,4,1,2,1,0,0,2,21,12,64,122097,67.5,270
147836,1,6,2,3,2,1,0,0,0,2,12,65,122140,8.59,17.18
147866,1,3,2,2,2,0,0,0,0,4,12,65,121478,8.46,16.92
148072,2,5,2,1,1,1,0,0,1,4,12,64,120948,96.37,192.74
148464,1,5,4,2,2,1,0,0,1,7,12,63,122040,28.07,112.28
148560,1,3,2,2,2,2,0,0,0,4,12,64,121581,20.65,41.3
148728,1,5,3,2,2,2,0,0,1,4,12,63,121903,12.36,37.08
148866,1,4,5,2,2,1,1,0,2,6,12,64,121187,15.08,75.4
149350,2,2,1,1,1,0,0,0,0,2,12,64,121966,21.49,21.49
149495,1,3,1,1,1,0,1,0,0,5,12,64,122091,11.49,11.49
149521,1,4,1,1,1,0,0,0,0,2,12,63,122046,12.79,12.79
149703,1,6,4,2,2,1,1,0,2,9,12,64,120301,18.66,74.64
149739,2,4,1,1,1,0,0,0,0,5,12,63,121117,15.3,15.3
149776,1,4,2,2,2,0,0,0,0,0,12,65,120103,5.69,11.38
149932,1,4,1,1,1,0,0,0,0,6,12,64,121261,21.86,21.86
150712,1,5,3,2,3,2,0,0,1,21,12,65,122135,42.2,126.6
150823,3,7,2,3,2,0,0,0,0,4,12,64,121424,20.28,40.56
150955,1,4,4,2,2,1,1,1,1,8,12,64,122097,8.1,32.4
151015,1,2,3,1,1,1,0,0,1,8,12,65,121391,35.49,106.47
152170,1,6,2,2,2,1,0,0,0,0,12,64,122074,10.61,21.22
152243,2,7,1,1,1,0,0,0,0,4,12,65,120118,18.29,18.29
152278,2,4,2,2,2,2,0,0,0,4,12,64,121333,21.69,43.38
152314,2,2,2,2,2,0,1,0,0,2,12,65,122023,36.36,72.72
152402,1,7,3,3,3,2,0,0,0,6,12,64,122088,13.3,39.9
152435,1,6,3,2,3,2,0,0,1,12,12,65,121480,20.6,61.8
152491,2,4,2,2,2,2,0,0,0,5,12,64,121961,31.4,62.8
152549,1,6,3,2,2,1,0,1,1,8,12,63,121902,6.41,19.23
152776,1,5,2,2,2,1,0,1,1,10,12,64,120055,13.61,27.22
153056,2,3,1,1,1,0,0,0,0,2,12,63,122043,13.65,13.65
153199,1,4,3,2,3,2,0,0,1,6,12,64,120062,71.57,214.71
153275,1,4,2,2,2,1,0,0,0,4,12,63,121902,9.55,19.1
153356,2,3,1,1,1,1,0,0,0,3,12,65,121994,16.73,16.73
153614,1,6,6,2,2,1,0,0,5,12,12,64,120300,34.57,207.42
153683,1,4,4,3,4,2,2,0,2,18,12,63,121899,16.89,67.56
153765,1,5,2,1,2,2,0,0,0,6,12,64,121960,47.37,94.74
153914,2,2,1,1,1,1,0,0,0,6,12,64,121961,24.12,24.12
154014,2,5,2,1,2,2,0,0,0,4,12,63,121117,11.47,22.94
154015,1,6,4,3,2,1,3,0,2,6,12,65,122138,38.55,154.2
154362,2,7,2,2,2,1,0,0,0,8,12,65,122016,30.79,61.58
154799,1,3,2,1,1,0,0,0,0,1,12,64,122073,8.06,16.12
154852,1,3,4,1,2,1,0,0,1,17,12,64,122068,20.82,83.28
154909,3,6,2,2,2,2,0,0,0,9,12,64,121596,10.35,20.7
154920,3,6,4,1,2,1,1,0,1,8,12,63,121298,25.32,101.28
154998,1,4,3,3,3,2,0,0,1,27,12,64,120374,9.79,29.37
155008,1,3,5,3,2,2,1,0,3,11,12,64,120301,30.63,153.15
155057,1,4,2,1,2,1,0,0,0,5,12,64,121960,8.22,16.44
155113,1,4,2,2,2,1,0,0,0,4,12,63,121396,10.72,21.44
155453,1,2,2,1,1,0,1,0,0,3,12,63,121675,10.53,21.06
155621,1,6,2,2,2,1,1,0,0,8,12,65,121386,8.46,16.92
155960,1,6,3,4,3,2,0,0,0,4,12,66,121730,11.91,35.73
156159,1,5,1,2,1,1,0,0,0,15,12,65,121366,46.87,46.87
156278,3,5,2,2,2,0,0,0,0,0,12,63,121298,13.18,26.36
156413,2,4,2,2,2,1,0,0,1,7,12,63,121076,19.3,38.6
156511,2,5,3,1,1,1,0,0,0,5,12,63,121022,18.93,56.79
156813,1,5,2,1,2,0,0,0,0,2,12,63,121397,16.17,32.34
156971,2,2,1,0,1,0,0,0,0,2,12,65,122139,13.15,13.15
157170,1,4,3,3,3,3,0,0,0,8,12,65,121991,25.71,77.13
157425,1,3,1,2,1,1,0,0,0,2,12,63,121903,22.07,22.07
157648,1,4,2,2,2,2,0,0,0,14,12,65,120923,12.97,25.94
157691,1,5,3,2,3,2,0,0,1,11,12,64,122089,12.53,37.59
157922,1,3,2,1,2,0,0,0,0,4,12,66,121733,11.16,22.32
157971,1,7,2,3,2,1,0,0,0,3,12,63,121119,9.03,18.06
158250,2,2,2,1,2,0,2,0,2,4,12,63,121302,17.19,34.38
158541,2,3,1,0,1,1,0,0,0,2,12,64,121438,13.19,13.19
158781,3,3,2,1,2,0,0,0,0,2,12,65,121188,29.82,59.64
158831,1,7,2,2,2,1,1,0,0,5,12,64,122088,14.6,29.2
158898,2,2,1,1,1,0,0,0,0,4,12,65,121790,8.98,8.98
158983,1,4,2,1,2,0,0,0,0,3,12,64,121415,17.49,34.98
158991,2,2,1,2,1,0,0,0,0,2,12,65,120137,29.37,29.37
159448,1,3,1,2,1,0,0,0,0,4,12,63,121444,8.8,8.8
159541,1,7,5,2,2,2,0,0,1,6,12,63,121444,18.39,91.95
159854,1,2,2,2,2,0,0,0,0,0,12,63,121046,8.74,17.48
160088,3,7,1,1,1,0,0,0,0,2,12,64,121573,15.26,15.26
160147,1,5,2,3,2,0,0,0,1,6,12,64,121771,15.3,30.6
160271,2,3,1,1,1,1,0,0,0,4,12,63,121843,30.36,30.36
160329,1,3,2,1,1,0,2,0,0,4,12,64,121454,12.1,24.2
160530,2,7,1,1,1,0,0,0,0,4,12,63,121117,4,4
160613,1,4,1,1,1,1,0,0,0,3,12,65,120114,27.89,27.89
160861,1,6,2,1,2,2,0,0,0,4,12,63,120027,13.64,27.28
160938,1,3,3,2,2,1,0,0,0,3,12,65,121785,20.71,62.13
161000,1,5,2,2,2,1,0,1,0,4,12,63,121298,12.22,24.44
161055,1,6,1,1,1,1,0,0,0,2,12,65,121490,32,32
161062,1,6,4,2,3,2,2,0,2,10,12,63,121910,11.19,44.76
161092,1,4,2,1,2,1,0,0,0,2,12,64,120058,15.33,30.66
161154,1,4,1,1,1,1,0,0,0,3,12,64,122050,9.4,9.4
161181,1,7,5,2,3,2,0,0,2,8,12,64,120071,16.56,82.8
161188,1,4,2,1,1,2,0,0,0,4,12,64,121974,10.2,20.4
161506,2,5,2,2,2,1,0,0,0,6,12,63,121111,14.62,29.24
161568,1,6,4,2,2,2,0,0,1,9,12,63,122042,15.55,62.2
161588,1,6,2,1,2,2,0,0,1,8,12,64,122051,13.72,27.44
161691,1,5,2,2,2,2,0,1,0,2,12,64,121761,11.9,23.8
161955,3,4,1,1,1,1,0,0,0,7,12,65,121983,36.25,36.25
161994,1,7,3,2,3,2,0,0,1,21,12,63,120349,9.59,28.77
162054,1,6,2,2,2,2,0,0,0,8,12,63,121298,15.77,31.54
162159,1,7,2,1,1,0,1,0,0,0,12,64,120374,15.64,31.28
162162,1,3,2,1,1,0,0,0,0,4,12,64,122065,8.85,17.7
162341,1,6,4,2,2,1,1,0,2,7,12,65,121505,13.02,52.08
162854,2,7,2,1,2,0,0,0,0,0,12,63,121828,16.45,32.9
162942,1,7,5,2,2,1,1,0,3,6,12,64,121965,68.24,341.2
163149,1,2,2,1,2,0,0,0,0,8,12,63,120019,7.84,15.68
163256,1,4,4,2,2,2,0,0,1,4,12,64,121955,27.03,108.12
163360,1,4,4,2,2,2,0,0,0,8,12,64,122090,32.11,128.44
163496,1,7,4,2,2,2,0,0,2,25,12,63,120019,14.01,56.04
163547,1,6,2,4,2,2,0,0,0,4,12,63,121676,10.32,20.64
163739,1,5,3,3,3,3,0,0,0,11,12,65,121495,19.24,57.72
163854,1,6,2,2,2,1,0,0,0,7,12,63,120349,10.15,20.3
164066,1,4,2,1,2,1,0,0,1,15,12,64,122047,16.09,32.18
164095,1,7,4,2,2,1,0,0,2,13,12,63,120011,29.88,119.52
164096,2,7,2,1,2,0,0,0,0,0,12,63,121828,16.45,32.9
164257,1,4,3,2,2,2,0,0,0,7,12,64,120068,32.01,96.03
164398,2,2,2,1,2,0,0,0,0,8,12,63,121044,8.62,17.24
164426,1,2,1,1,1,0,0,0,0,5,12,63,121675,10.69,10.69
164855,2,5,2,2,2,0,0,0,0,0,12,63,120022,8.62,17.24
164887,1,7,2,1,2,0,0,0,0,6,12,63,120023,9.45,18.9
164893,1,4,5,2,3,1,1,0,4,18,12,64,120082,62.59,312.95
164938,2,2,1,1,1,1,0,0,0,6,12,65,121791,60.56,60.56
164987,2,3,1,1,1,1,0,0,0,2,12,63,120343,24.67,24.67
165011,1,4,3,1,1,0,0,0,0,9,12,65,122123,18.54,55.62
165050,1,4,3,2,99,1,0,0,0,2,12,65,122122,15.94,47.82
165274,1,4,1,1,1,1,0,0,0,2,12,63,121290,12.23,12.23
165303,2,7,1,0,0,0,0,0,0,3,12,65,121486,29.95,29.95
165312,1,7,1,1,1,0,1,0,0,2,12,64,122081,26.96,26.96
165342,2,4,1,1,1,0,0,0,0,0,12,65,121662,11.39,11.39
165344,1,6,2,2,2,1,0,0,0,3,12,64,121596,10.9,21.8
165347,1,4,3,3,3,2,1,1,0,2,12,63,120011,28.41,85.23
165463,1,4,5,2,2,1,1,1,2,8,12,65,120125,79.34,396.7
165525,3,3,2,2,2,1,1,0,0,2,12,64,121258,22.61,45.22
165615,3,3,2,1,2,1,0,0,0,2,12,64,121170,14.4,28.8
165788,1,7,2,2,2,1,0,0,0,3,12,65,121981,13.18,26.36
165918,1,6,2,1,2,2,0,0,0,6,12,65,122124,8.35,16.7
166044,1,5,2,2,2,2,0,0,0,4,12,64,121134,19.34,38.68
166066,1,5,2,0,0,2,0,0,0,7,12,63,121289,22.35,44.7
166127,1,5,2,2,2,1,0,0,1,7,12,64,120067,18.96,37.92
166353,2,1,1,0,0,0,0,0,0,2,12,63,120952,14.9,14.9
166358,1,4,3,1,1,1,0,1,1,9,12,64,120373,24.66,73.98
166700,1,6,4,2,2,1,1,1,2,6,12,64,120066,29.51,118.04
166716,1,7,2,1,2,0,2,0,0,4,12,64,120039,8.32,16.64
166792,1,2,2,2,1,2,0,0,0,6,12,64,122074,33,66
166829,2,5,2,1,1,0,0,0,0,6,12,64,121926,10.15,20.3
166878,3,5,2,2,2,1,1,0,2,8,12,64,120057,17.33,34.66
166882,1,5,4,2,2,1,0,0,0,8,12,65,121497,22.72,90.88
167019,2,7,1,1,1,0,0,0,0,0,12,65,121385,27.02,27.02
167223,1,7,1,2,1,0,0,0,0,4,12,64,120061,9.28,9.28
167453,1,5,4,1,2,1,0,0,1,15,12,63,121900,14.15,56.6
167469,1,4,2,2,1,0,0,0,0,6,12,65,120337,16.27,32.54
167592,1,6,2,2,2,2,0,0,0,6,12,64,120071,13.8,27.6
167622,1,4,2,2,2,0,0,0,0,6,12,69,120746,12.45,24.9
167789,1,7,2,3,2,0,0,0,0,13,12,64,120051,21.16,42.32
167799,1,6,5,2,2,2,0,0,3,8,12,63,122041,16.68,83.4
168130,3,7,1,1,1,1,0,0,0,4,12,65,121482,27.42,27.42
168138,2,3,2,2,2,2,0,0,0,4,12,63,121094,22.45,44.9
168269,1,7,2,2,2,0,0,0,0,10,12,65,121789,22.7,45.4
168437,1,6,2,2,2,2,0,0,0,4,12,63,121615,14.18,28.36
168469,1,7,1,1,1,0,0,0,0,0,12,64,122069,8.12,8.12
168849,1,4,2,3,2,1,1,1,0,5,12,64,120067,16.13,32.26
169115,1,3,2,1,2,2,0,0,0,2,12,65,122135,16.83,33.66
169167,1,4,2,2,2,2,0,0,0,11,12,63,121675,10.32,20.64
169172,2,6,2,2,2,1,0,0,0,4,12,63,121828,15.1,30.2
169197,1,5,2,3,2,1,1,0,0,4,12,64,120067,12.33,24.66
169567,1,2,1,1,1,0,0,0,0,5,12,64,121261,9.54,9.54
169773,1,4,4,2,2,2,0,0,2,8,12,65,122125,11.73,46.92
169841,1,6,2,1,2,2,0,0,0,4,12,63,121289,14.32,28.64
169965,1,7,3,2,3,0,1,0,0,14,12,65,122123,15.94,47.82
169993,1,7,3,2,3,3,0,0,0,6,12,64,120053,14.99,44.97
170062,1,3,2,3,2,0,0,0,0,3,12,64,120374,14.88,29.76
170164,1,4,2,2,2,1,0,0,0,7,12,65,120337,16.47,32.94
170259,1,7,2,2,2,0,0,0,0,0,12,64,122077,14.29,28.58
170333,1,5,2,2,2,0,1,1,0,5,12,63,120019,10.15,20.3
170365,1,7,3,4,3,3,0,0,0,8,12,65,121374,32.46,97.38
170609,2,3,1,1,1,0,0,0,0,2,12,64,121926,22.74,22.74
170852,1,2,2,1,1,0,0,0,0,0,12,65,120336,6.1,12.2
171227,1,4,2,2,2,1,1,0,0,6,12,64,121953,21.31,42.62
171679,2,2,2,1,1,1,0,0,2,0,12,64,122099,54.56,109.12
171692,2,2,1,0,0,0,0,0,0,0,12,64,120081,16.3,16.3
171743,1,7,2,2,2,2,0,0,0,7,12,64,120068,12.84,25.68
171902,3,3,4,2,4,1,0,0,4,2,12,63,120019,31.87,127.48
171944,2,4,1,1,1,1,0,0,0,2,12,63,121117,8.31,8.31
172145,1,6,2,1,1,1,0,0,0,5,12,63,120029,9.03,18.06
172305,1,2,1,2,1,0,0,0,0,0,12,63,120640,10.61,10.61
172645,1,4,2,2,2,2,0,0,0,5,12,65,122125,10.78,21.56
172912,1,7,3,2,2,1,1,0,1,6,12,64,120068,21.99,65.97
172933,1,2,1,1,1,0,0,0,0,6,12,64,120058,17.13,17.13
173109,1,7,6,7,5,2,1,0,2,8,12,69,120767,26.65,159.9
173793,1,7,2,1,2,0,0,0,0,5,12,63,122038,12.29,24.58
174125,1,2,3,2,3,0,1,0,1,2,12,64,121259,11.56,34.68
174195,1,6,2,3,2,2,0,0,0,2,12,68,120217,21.11,42.22
174320,1,2,5,2,2,1,1,0,2,8,12,63,120023,25.62,128.1
174467,1,7,1,1,1,1,0,0,0,2,12,64,122069,21.79,21.79
174739,2,4,2,1,1,1,0,0,0,3,12,63,121107,13.39,26.78
174796,1,3,1,1,1,0,0,0,0,2,12,65,121198,10.98,10.98
174819,1,4,3,3,3,3,0,0,0,6,12,63,120019,9.59,28.77
174914,1,7,2,1,2,1,0,0,0,2,12,65,122027,14.43,28.86
174917,1,4,6,2,2,2,0,0,2,9,12,64,120372,13.61,81.66
175107,1,3,2,1,2,1,0,0,0,10,12,64,121417,13.36,26.72
175775,2,3,3,1,2,0,0,0,1,8,12,64,120058,43.44,130.32
175936,1,4,2,2,2,2,0,0,0,4,12,64,121261,18.67,37.34
176159,2,1,1,1,1,0,0,0,0,5,12,64,122065,9.72,9.72
176283,1,3,1,1,1,0,0,0,0,0,12,64,122048,5.63,5.63
176370,1,3,2,2,2,1,0,0,0,2,12,65,120394,5.02,10.04
176476,1,7,6,4,4,2,0,0,0,10,12,64,121969,23.48,140.88
176500,1,5,2,1,1,1,0,0,1,6,12,64,120071,46.98,93.96
176586,2,1,1,1,1,0,0,0,0,2,12,64,121436,14.43,14.43
176725,1,3,3,2,3,1,0,0,0,2,12,65,120106,6.89,20.67
176838,1,4,2,2,2,0,0,0,0,5,12,64,122083,10.68,21.36
177207,1,3,2,2,2,1,0,1,0,6,12,64,120067,16.01,32.02
177209,1,3,2,2,2,0,1,0,0,6,12,65,122138,16.66,33.32
177384,2,1,5,0,99,0,1,0,5,14,12,63,121091,28.03,140.15
177426,1,3,2,3,2,0,0,0,1,9,12,65,122139,10.17,20.34
177462,1,4,4,2,2,2,0,0,2,8,12,63,121863,17.57,70.28
177665,1,7,6,4,3,2,0,0,2,19,12,65,121497,13.49,80.94
178184,1,3,2,2,2,0,0,0,0,2,12,65,122122,10.16,20.32
178311,1,1,1,0,0,0,0,0,0,0,12,64,122097,8.63,8.63
178437,1,7,2,2,2,0,0,0,0,2,12,65,121991,14.38,28.76
178699,1,6,5,2,2,2,0,0,2,18,12,65,122135,33.15,165.75
178784,3,5,2,1,2,0,0,0,0,2,12,65,121984,38.91,77.82
178978,1,2,2,2,2,1,0,0,0,4,12,63,121907,11.15,22.3
179101,1,6,2,2,2,2,0,0,0,7,12,65,122125,12.05,24.1
179152,1,5,3,2,3,1,1,0,1,18,12,63,120019,26.9,80.7
179248,3,5,2,2,2,2,0,0,0,8,12,69,120273,23.11,46.22
179254,1,5,2,2,2,1,0,0,1,6,12,63,120960,7.06,14.12
179863,2,7,2,2,2,2,0,0,0,4,12,63,120022,17.43,34.86
179974,2,2,1,0,0,0,0,0,0,3,12,64,121579,13.07,13.07
180120,1,5,2,2,2,2,0,0,0,7,12,65,122127,9.71,19.42
180397,1,7,2,2,2,1,0,0,0,4,12,64,120063,26.16,52.32
180627,1,3,2,1,2,0,2,0,0,4,12,63,121902,7.87,15.74
180858,1,4,4,4,2,2,0,0,2,11,12,65,121391,33.8,135.2
180992,1,5,4,4,99,1,2,0,0,19,12,64,121582,26.35,105.4
181138,1,6,4,2,2,2,0,0,2,15,12,64,120297,13.52,54.08
181381,1,4,2,2,2,0,0,0,0,2,12,64,120297,5.97,11.94
181549,1,3,2,1,1,0,1,0,0,7,12,65,121661,5.28,10.56
181565,1,6,2,2,2,1,1,1,0,6,12,63,120019,17.1,34.2
181606,1,4,2,2,2,2,0,0,0,5,12,64,122089,14.6,29.2
181726,1,4,2,2,2,0,0,0,0,5,12,65,120395,5.69,11.38
181955,1,4,7,3,5,1,2,0,3,23,12,64,122088,23.68,165.76
182191,2,7,2,0,0,1,1,0,1,6,12,63,121865,23.56,47.12
182358,1,5,2,3,2,1,1,0,0,10,12,65,121487,36.42,72.84
182586,2,4,1,1,1,0,0,0,0,1,12,63,121286,19.59,19.59
182780,1,4,2,2,2,1,0,0,0,8,12,63,120952,10.85,21.7
182809,2,3,1,1,1,0,0,0,0,0,12,63,120343,21.05,21.05
182874,1,4,2,2,2,1,0,0,0,8,12,65,122125,12.05,24.1
183357,2,1,2,1,2,0,0,0,0,4,12,64,121955,11.35,22.7
183707,2,2,1,1,1,0,1,0,0,2,12,64,121975,22.97,22.97
183770,1,6,1,1,1,1,0,0,0,2,12,64,121234,17.79,17.79
183784,1,6,3,2,3,1,0,0,0,4,12,64,122096,10.27,30.81
183908,1,7,5,1,2,2,0,1,2,9,12,63,121444,29,145
183957,1,7,2,2,2,1,0,0,0,4,12,63,120349,17.1,34.2
184085,1,3,1,1,1,1,0,0,0,3,12,64,121582,17.94,17.94
184144,2,4,2,1,1,2,0,0,0,4,12,63,121447,9.32,18.64
184213,1,5,3,2,2,1,1,0,1,10,12,64,121611,6.42,19.26
184241,1,6,4,2,2,2,0,0,1,9,12,63,121397,19.06,76.24
184259,1,5,2,2,2,2,0,0,0,4,12,67,120631,5.1,10.2
184472,1,5,3,1,1,2,0,0,1,6,12,64,121469,33.18,99.54
