hhld_num,pers_num,age,sex,driver_lic,tran_pass,emp_stat,occupation,free_park,stu_stat,no_work,n_pers_trip,n_tran_trip,waterzn_emp,waterzn_sch,expf,waterzn_emp
235568,1,64,M,Y,N,O,O,O,O,O,4,0,0,0,18.29,0
290957,2,57,F,Y,N,O,O,O,O,O,0,0,0,0,16.91,0
296892,1,55,F,N,N,O,O,O,O,O,0,0,0,0,86.12,0
296892,5,28,M,N,N,O,O,O,O,O,0,0,0,0,86.12,0
335426,2,71,F,Y,N,O,O,O,O,O,0,0,0,0,37.82,0
302880,1,71,F,Y,N,O,O,O,O,O,7,0,0,0,15.59,0
4403833,3,70,F,Y,N,O,O,O,O,O,0,0,0,0,32.27,0
4417043,1,69,M,Y,N,O,O,O,O,O,1,0,0,0,10.61,0
293915,2,63,F,Y,N,O,O,O,O,O,2,0,0,0,31.37,0
299426,1,73,M,Y,N,O,O,O,O,O,2,0,0,0,15.25,0
299426,2,71,F,Y,N,O,O,O,O,O,2,0,0,0,15.25,0
306155,1,72,F,Y,N,O,O,O,O,O,2,0,0,0,11.09,0
672902,4,5,M,N,N,O,O,O,O,O,0,0,0,0,19.39,0
383837,2,72,F,Y,N,O,O,O,O,O,0,0,0,0,13.27,0
208345,1,83,F,Y,N,O,O,O,O,O,0,0,0,0,8.9,0
964075,2,64,F,Y,N,O,O,O,O,O,5,0,0,0,19.92,0
227608,1,65,F,Y,N,O,O,O,O,O,1,0,0,0,5.69,0
901237,2,51,M,N,N,O,O,O,O,O,0,0,0,0,15.22,0
726512,2,62,M,Y,N,O,O,O,O,O,0,0,0,0,12.05,0
308106,1,90,F,N,N,O,O,O,O,O,0,0,0,0,14.51,0
332035,2,73,M,Y,N,O,O,O,O,O,6,0,0,0,11.07,0
793009,1,55,M,Y,N,O,O,O,O,O,0,0,0,0,25.78,0
795892,4,4,F,N,N,O,O,O,O,O,0,0,0,0,9.19,0
383922,1,73,M,Y,N,O,O,O,O,O,2,0,0,0,13.54,0
802703,1,52,M,Y,N,O,O,O,O,O,2,0,0,0,11.79,0
806551,5,2,M,N,N,O,O,O,O,O,0,0,0,0,49.58,0
806032,1,54,F,Y,N,O,O,O,O,O,9,0,0,0,25.72,0
808286,1,70,F,Y,N,O,O,O,O,O,4,0,0,0,17.63,0
211579,1,64,F,Y,N,O,O,O,O,O,0,0,0,0,6.89,0
359666,1,67,M,Y,N,O,O,O,O,O,0,0,0,0,13.54,0
359666,2,68,F,Y,N,O,O,O,O,O,0,0,0,0,13.54,0
321109,1,63,F,Y,N,O,O,O,O,O,0,0,0,0,24.59,0
826937,3,1,F,N,N,O,O,O,O,O,0,0,0,0,24.29,0
826946,1,86,F,N,O,O,O,O,O,O,0,0,0,0,11.88,0
827428,2,71,M,Y,N,O,O,O,O,O,2,0,0,0,14.91,0
828345,1,89,M,N,N,O,O,O,O,O,0,0,0,0,11.68,0
828345,2,80,F,N,N,O,O,O,O,O,0,0,0,0,11.68,0
338275,1,62,M,Y,N,O,O,O,O,O,1,0,0,0,14.56,0
830826,6,1,F,N,N,O,O,O,O,O,0,0,0,0,17,0
155113,2,75,F,Y,N,O,O,O,O,O,0,0,0,0,10.72,0
339171,1,78,M,Y,N,O,O,O,O,O,2,0,0,0,10.07,0
339171,2,71,F,Y,N,O,O,O,O,O,2,0,0,0,10.07,0
838654,1,76,F,Y,N,O,O,O,O,O,4,0,0,0,11.19,0
841070,1,89,F,Y,N,O,O,O,O,O,0,0,0,0,18.41,0
850586,1,60,M,Y,N,O,O,O,O,O,0,0,0,0,12.84,0
857180,1,30,F,Y,N,O,O,O,O,O,2,0,0,0,14.12,0
857180,3,2,F,N,N,O,O,O,O,O,0,0,0,0,14.12,0
857180,4,0,F,N,N,O,O,O,O,O,0,0,0,0,14.12,0
4428446,1,35,F,Y,N,O,O,O,O,O,2,0,0,0,16.55,0
4428446,2,34,F,9,N,O,O,O,O,O,0,0,0,0,16.55,0
4428446,4,1,F,N,N,O,O,O,O,O,0,0,0,0,16.55,0
211126,2,52,M,N,O,O,O,O,O,O,2,0,0,0,31.27,0
879159,1,52,M,Y,9,O,O,O,O,O,0,0,0,0,14.91,0
323860,1,68,M,Y,N,O,O,O,O,O,2,0,0,0,21.49,0
939497,1,53,F,Y,N,O,O,O,O,O,4,0,0,0,75.46,0
4434176,3,5,M,N,N,O,O,O,O,O,0,0,0,0,29.03,0
4434176,4,1,F,N,N,O,O,O,O,O,0,0,0,0,29.03,0
4442320,1,29,M,N,N,O,O,O,O,O,0,0,0,0,17.92,0
960633,2,43,M,Y,N,O,O,O,O,O,0,0,0,0,23.82,0
4469530,4,20,M,9,N,O,O,O,O,O,0,0,0,0,8.11,0
187364,3,4,M,N,N,O,O,O,O,O,0,0,0,0,39.54,0
288503,2,70,F,Y,N,O,O,O,O,O,0,0,0,0,13.31,0
4457819,2,77,M,Y,N,O,O,O,O,O,2,0,0,0,11.09,0
415219,2,63,F,Y,N,O,O,O,O,O,2,0,0,0,14.14,0
415320,1,40,F,Y,N,O,O,O,O,O,5,0,0,0,10.55,0
415700,1,88,F,Y,N,O,O,O,O,O,2,0,0,0,8.37,0
416529,1,63,M,Y,N,O,O,O,O,O,3,0,0,0,12.22,0
550375,2,71,F,Y,N,O,O,O,O,O,2,0,0,0,3.13,0
338546,2,64,F,Y,N,O,O,O,O,O,2,0,0,0,9.03,0
419154,1,65,M,Y,N,O,O,O,O,O,2,0,0,0,12.52,0
421204,1,65,M,Y,N,O,O,O,O,O,2,0,0,0,48.77,0
420142,1,74,F,Y,N,O,O,O,O,O,7,0,0,0,3.13,0
282591,1,70,M,Y,N,O,O,O,O,O,4,0,0,0,19.09,0
425671,1,99,M,9,N,9,O,O,O,O,0,0,0,0,26.43,0
425850,2,73,M,Y,N,O,O,O,O,O,7,0,0,0,9.55,0
283227,2,57,F,Y,N,O,O,O,O,O,3,0,0,0,12.22,0
428122,1,65,F,Y,N,O,O,O,O,O,2,0,0,0,3.13,0
1000044,1,92,F,N,O,O,O,O,O,O,0,0,0,0,14.02,0
339898,1,76,F,Y,N,O,O,O,O,O,2,0,0,0,12.02,0
432112,5,3,M,N,N,O,O,O,O,O,0,0,0,0,48.65,0
433966,3,1,F,N,N,O,O,O,O,O,0,0,0,0,23.74,0
4411400,1,62,F,Y,N,O,O,O,O,O,2,0,0,0,12.46,0
4414630,2,66,F,Y,N,O,O,O,O,O,0,0,0,0,7.79,0
4414660,1,50,F,Y,N,O,O,O,O,O,3,0,0,0,41.39,0
437240,1,63,M,Y,N,O,O,O,O,O,2,0,0,0,12.58,0
4477523,2,34,F,Y,N,O,O,O,O,O,0,0,0,0,12.43,0
4477523,3,5,M,N,N,O,O,O,O,O,0,0,0,0,12.43,0
437240,2,63,F,Y,N,O,O,O,O,O,2,0,0,0,12.58,0
443679,2,35,F,Y,N,O,O,O,O,O,3,0,0,0,16.65,0
288503,1,71,M,Y,N,O,O,O,O,O,2,0,0,0,13.31,0
289848,2,64,F,Y,N,O,O,O,O,O,7,0,0,0,11.11,0
296133,2,67,F,Y,N,O,O,O,O,O,3,0,0,0,10.68,0
448437,1,67,F,Y,N,O,O,O,O,O,5,0,0,0,8.82,0
448759,3,2,F,N,N,O,O,O,O,O,0,0,0,0,23.1,0
342159,2,78,F,Y,N,O,O,O,O,O,2,0,0,0,16.53,0
342159,3,52,F,N,N,O,O,O,O,O,2,0,0,0,16.53,0
342171,2,68,F,N,N,O,O,O,O,O,0,0,0,0,13,0
326951,1,76,F,Y,N,O,O,O,O,O,2,0,0,0,5.77,0
327017,2,70,M,Y,N,O,O,O,O,O,0,0,0,0,14.29,0
342616,1,62,M,Y,N,O,O,O,O,O,4,0,0,0,10.65,0
351138,1,94,F,N,O,O,O,O,O,O,0,0,0,0,12.1,0
357583,3,22,M,Y,N,O,O,O,O,O,0,0,0,0,42.17,0
357951,1,72,M,N,N,O,O,O,O,O,0,0,0,0,17.83,0
342768,1,82,M,Y,N,O,O,O,O,O,4,0,0,0,12.5,0
342803,1,75,M,Y,N,O,O,O,O,O,2,0,0,0,20.16,0
342893,1,66,M,N,O,O,O,O,O,O,2,2,0,0,27.02,0
457021,4,5,M,N,N,O,O,O,O,O,0,0,0,0,4.18,0
457453,2,68,M,Y,N,O,O,O,O,O,4,0,0,0,13.07,0
458916,3,4,M,N,N,O,O,O,O,O,0,0,0,0,22.69,0
458944,3,1,M,N,N,O,O,O,O,O,0,0,0,0,38.43,0
458944,4,1,M,N,N,O,O,O,O,O,0,0,0,0,38.43,0
461483,1,69,F,Y,N,O,O,O,O,O,0,0,0,0,17.82,0
461524,1,52,M,Y,N,O,O,O,O,O,4,0,0,0,27.13,0
343252,1,64,M,Y,N,O,O,O,O,O,0,0,0,0,14.87,0
461762,2,70,M,Y,N,O,O,O,O,O,2,0,0,0,12.73,0
464248,3,59,F,Y,N,O,O,O,O,O,1,0,0,0,28.38,0
464795,4,85,F,N,N,O,O,O,O,O,0,0,0,0,55.65,0
464809,1,59,F,Y,N,O,O,O,O,O,0,0,0,0,27.17,0
467368,3,1,M,N,N,O,O,O,O,O,0,0,0,0,20.59,0
343660,1,77,F,Y,O,O,O,O,O,O,0,0,0,0,12.1,0
469669,2,28,F,Y,N,O,O,O,O,O,6,0,0,0,18.15,0
469669,3,3,F,N,N,O,O,O,O,O,0,0,0,0,18.15,0
343999,3,96,F,N,N,O,O,O,O,O,0,0,0,0,20.52,0
477699,4,1,F,N,N,O,O,O,O,O,0,0,0,0,20.23,0
481052,3,1,F,N,N,O,O,O,O,O,0,0,0,0,15.21,0
481711,3,0,F,N,N,O,O,O,O,O,0,0,0,0,18.47,0
484961,4,2,M,N,N,O,O,O,O,O,0,0,0,0,17.36,0
303996,2,79,F,Y,N,O,O,O,O,O,7,0,0,0,3.88,0
490161,5,78,F,N,N,O,O,O,O,O,0,0,0,0,32.14,0
490161,6,81,M,N,N,O,O,O,O,O,0,0,0,0,32.14,0
235023,2,73,F,Y,N,O,O,O,O,O,2,0,0,0,13.11,0
345413,1,78,F,Y,N,O,O,O,O,O,4,0,0,0,16.88,0
312346,3,71,F,Y,N,O,O,O,O,O,2,0,0,0,28.99,0
493032,4,3,F,N,N,O,O,O,O,O,0,0,0,0,19.79,0
493050,2,44,F,Y,N,O,O,O,O,O,4,0,0,0,20.18,0
493050,4,2,F,N,N,O,O,O,O,O,0,0,0,0,20.18,0
495604,1,68,M,Y,N,O,O,O,O,O,3,0,0,0,11.48,0
345930,2,50,F,Y,N,O,O,O,O,O,0,0,0,0,22.68,0
5508242,2,31,F,Y,N,O,O,O,O,O,0,0,0,0,38.04,0
501876,1,54,F,N,O,O,O,O,O,O,2,2,0,0,11.9,0
346409,1,91,F,N,O,O,O,O,O,O,2,2,0,0,9.97,0
502731,1,72,F,Y,N,O,O,O,O,O,0,0,0,0,8.5,0
502731,2,84,M,N,N,O,O,O,O,O,0,0,0,0,8.5,0
4410462,1,79,M,Y,N,O,O,O,O,O,2,0,0,0,20.41,0
346970,5,4,M,N,N,O,O,O,O,O,0,0,0,0,12.77,0
100270,2,71,F,Y,N,O,O,O,O,O,0,0,0,0,4.27,0
514348,2,57,M,Y,N,O,O,O,O,O,7,0,0,0,9.9,0
347416,2,76,F,N,N,O,O,O,O,O,4,0,0,0,9.06,0
516144,1,56,F,Y,N,O,O,O,O,O,2,0,0,0,24.14,0
516632,1,82,M,Y,N,O,O,O,O,O,2,0,0,0,12.45,0
516632,2,79,F,N,N,O,O,O,O,O,0,0,0,0,12.45,0
347635,2,75,F,Y,N,O,O,O,O,O,2,0,0,0,12.62,0
523699,2,63,F,N,N,O,O,O,O,O,0,0,0,0,16.31,0
523699,3,68,M,Y,N,O,O,O,O,O,0,0,0,0,16.31,0
525945,3,3,M,N,N,O,O,O,O,O,0,0,0,0,31.03,0
530131,1,63,F,Y,N,O,O,O,O,O,0,0,0,0,14.85,0
533815,1,62,M,Y,N,O,O,O,O,O,2,0,0,0,15.37,0
349763,4,1,M,N,N,O,O,O,O,O,0,0,0,0,19.61,0
548173,1,35,F,Y,N,O,O,O,O,O,3,0,0,0,34.36,0
550375,1,66,F,Y,N,O,O,O,O,O,0,0,0,0,3.13,0
550851,2,29,F,Y,N,O,O,O,O,O,6,0,0,0,20.08,0
550851,4,3,M,N,N,O,O,O,O,O,0,0,0,0,20.08,0
558908,4,2,F,N,N,O,O,O,O,O,0,0,0,0,28.55,0
558908,5,1,F,N,N,O,O,O,O,O,0,0,0,0,28.55,0
579253,4,5,F,N,N,O,O,O,O,O,0,0,0,0,20.78,0
596241,1,69,F,Y,N,O,O,O,O,O,2,0,0,0,6.45,0
353527,1,80,F,N,N,O,O,O,O,O,0,0,0,0,22.19,0
624899,2,63,F,Y,N,O,O,O,O,O,2,0,0,0,10.51,0
625005,4,2,M,N,N,O,O,O,O,O,0,0,0,0,21.9,0
354845,1,72,M,Y,N,O,O,O,O,O,2,0,0,0,12.84,0
222615,2,46,F,Y,N,O,O,O,O,O,0,0,0,0,39.5,0
485068,1,23,M,Y,N,O,O,O,O,O,2,2,0,0,8.06,0
486898,4,5,M,N,N,O,O,O,O,O,0,0,0,0,15.54,0
308570,1,58,M,Y,N,O,O,O,O,O,2,0,0,0,12.92,0
177426,2,74,F,Y,N,O,O,O,O,O,5,0,0,0,10.17,0
239640,2,71,F,Y,N,O,O,O,O,O,0,0,0,0,17.2,0
494799,2,63,M,Y,N,O,O,O,O,O,2,0,0,0,11.44,0
280800,1,68,M,Y,P,O,O,O,O,O,2,0,0,0,9.55,0
310530,1,58,F,N,N,O,O,O,O,O,2,0,0,0,15,0
496096,2,74,F,Y,N,O,O,O,O,O,4,0,0,0,15.15,0
917032,1,69,M,Y,N,O,O,O,O,O,2,0,0,0,22.11,0
643281,2,32,F,Y,N,O,O,O,O,O,4,0,0,0,14.27,0
355851,1,68,F,Y,N,O,O,O,O,O,6,0,0,0,13.54,0
643575,2,69,F,Y,N,O,O,O,O,O,0,0,0,0,29.82,0
497616,1,30,M,Y,N,O,O,O,O,O,3,0,0,0,14.85,0
361934,1,99,M,Y,N,O,O,O,O,O,3,0,0,0,18.53,0
796454,3,5,M,N,N,O,O,O,O,O,0,0,0,0,35.19,0
186733,1,76,M,Y,N,O,O,O,O,O,4,0,0,0,9.12,0
366043,1,80,F,Y,N,O,O,O,O,O,5,0,0,0,15.11,0
702172,1,25,F,N,N,O,O,O,O,O,0,0,0,0,53.39,0
796711,2,31,F,Y,N,O,O,O,O,O,6,0,0,0,33.63,0
796966,2,24,M,N,N,O,O,O,O,O,0,0,0,0,7.43,0
333631,2,41,F,Y,N,O,O,O,O,O,5,0,0,0,31.41,0
711318,1,26,M,Y,N,O,O,O,O,O,0,0,0,0,32.72,0
800060,3,2,M,N,N,O,O,O,O,O,0,0,0,0,14.97,0
802617,2,29,M,Y,N,O,O,O,O,O,0,0,0,0,33.62,0
803735,2,41,F,Y,N,O,O,O,O,O,0,0,0,0,13.93,0
825277,1,85,M,Y,N,O,O,O,O,O,0,0,0,0,12.46,0
835281,1,75,M,Y,N,O,O,O,O,O,2,0,0,0,11.05,0
370203,1,68,M,Y,N,O,O,O,O,O,4,0,0,0,16.09,0
338990,1,71,M,Y,N,O,O,O,O,O,3,0,0,0,11.88,0
4413006,2,63,F,N,N,O,O,O,O,O,4,0,0,0,13.74,0
588451,2,66,M,Y,N,O,O,O,O,O,2,0,0,0,13.49,0
4422928,1,62,F,Y,N,O,O,O,O,O,2,0,0,0,15.54,0
958224,1,63,M,Y,N,O,O,O,O,O,4,0,0,0,13.62,0
958622,1,57,M,N,O,O,O,O,O,O,0,0,0,0,12.83,0
960769,2,46,F,Y,N,O,O,O,O,O,9,0,0,0,16.7,0
348730,1,80,F,N,N,O,O,O,O,O,0,0,0,0,12.02,0
755793,1,56,F,Y,N,O,O,O,O,O,2,0,0,0,33.46,0
352047,1,50,F,Y,N,O,O,O,O,O,6,0,0,0,25.97,0
156278,1,76,M,Y,N,O,O,O,O,O,0,0,0,0,13.18,0
359533,6,66,F,Y,N,O,O,O,O,O,0,0,0,0,20,0
967124,1,81,F,Y,N,O,O,O,O,O,3,0,0,0,3.88,0
967124,2,85,M,Y,N,O,O,O,O,O,3,0,0,0,3.88,0
358501,2,75,F,Y,N,O,O,O,O,O,0,0,0,0,6.69,0
432518,3,24,M,Y,N,O,O,O,O,O,2,0,0,0,37.56,0
289687,1,71,F,Y,N,O,O,O,O,O,4,0,0,0,8.72,0
501371,3,1,F,N,N,O,O,O,O,O,0,0,0,0,8.83,0
323810,1,77,F,9,N,O,O,O,O,O,0,0,0,0,9.8,0
188464,4,2,M,N,N,O,O,O,O,O,0,0,0,0,25.9,0
324343,2,75,F,Y,N,O,O,O,O,O,0,0,0,0,5.15,0
249204,1,62,F,Y,N,O,O,O,O,O,4,0,0,0,12.13,0
326237,1,80,M,Y,N,O,O,O,O,O,3,0,0,0,10.39,0
690798,1,34,F,Y,N,O,O,O,O,O,5,0,0,0,22.08,0
350392,1,73,F,Y,N,O,O,O,O,O,0,0,0,0,12.29,0
350392,2,75,M,Y,N,O,O,O,O,O,0,0,0,0,12.29,0
772118,2,35,F,Y,N,O,O,O,O,O,4,0,0,0,13.71,0
599288,1,39,F,Y,N,O,O,O,O,O,2,0,0,0,37.86,0
654538,5,2,F,N,N,O,O,O,O,O,0,0,0,0,25.59,0
468305,3,1,F,N,N,O,O,O,O,O,0,0,0,0,55.37,0
369202,3,3,F,N,N,O,O,O,O,O,0,0,0,0,64.19,0
361517,1,66,F,Y,N,O,O,O,O,O,0,0,0,0,13.73,0
201079,1,72,F,Y,N,O,O,O,O,O,0,0,0,0,15.2,0
201112,1,75,M,Y,N,O,O,O,O,O,0,0,0,0,8.07,0
201112,2,72,F,Y,N,O,O,O,O,O,0,0,0,0,8.07,0
202583,3,2,M,N,N,O,O,O,O,O,0,0,0,0,28.82,0
221709,1,71,F,Y,N,O,O,O,O,O,0,0,0,0,14.49,0
329668,5,4,M,N,N,O,O,O,O,O,0,0,0,0,25.4,0
216104,2,67,F,Y,N,O,O,O,O,O,2,0,0,0,28.83,0
314593,2,61,M,Y,N,O,O,O,O,O,2,0,0,0,12.79,0
379908,6,1,F,N,N,O,O,O,O,O,0,0,0,0,30.3,0
315180,3,1,F,N,N,O,O,O,O,O,0,0,0,0,11.61,0
388485,3,75,F,Y,N,O,O,O,O,O,2,0,0,0,36.99,0
510073,3,1,M,N,N,O,O,O,O,O,0,0,0,0,14.25,0
962813,1,62,F,Y,N,O,O,O,O,O,0,0,0,0,13.36,0
317131,3,80,F,N,N,O,O,O,O,O,2,0,0,0,6.12,0
317290,1,75,M,Y,N,O,O,O,O,O,2,0,0,0,8.13,0
317290,2,74,F,Y,N,O,O,O,O,O,2,0,0,0,8.13,0
954013,1,66,M,Y,N,O,O,O,O,O,0,0,0,0,10.33,0
954013,2,64,M,Y,N,O,O,O,O,O,3,0,0,0,10.33,0
318385,1,84,F,Y,N,O,O,O,O,O,2,0,0,0,11.74,0
527232,3,5,F,N,N,O,O,O,O,O,0,0,0,0,98.31,0
321592,1,95,F,N,N,O,O,O,O,O,0,0,0,0,14.81,0
551110,3,4,M,N,N,O,O,O,O,O,0,0,0,0,24.87,0
551110,4,2,M,N,N,O,O,O,O,O,0,0,0,0,24.87,0
534239,1,47,F,Y,N,O,O,O,O,O,0,0,0,0,28.58,0
557806,1,69,F,N,O,O,O,O,O,O,4,4,0,0,13.06,0
323832,1,63,F,Y,N,O,O,O,O,O,2,0,0,0,12.44,0
324428,2,39,F,Y,N,O,O,O,O,O,10,0,0,0,23.56,0
324836,4,20,F,Y,N,O,O,O,O,O,0,0,0,0,31.3,0
540825,3,2,M,N,N,O,O,O,O,O,0,0,0,0,47.11,0
540825,4,0,M,N,N,O,O,O,O,O,0,0,0,0,47.11,0
542997,2,31,F,N,N,O,O,O,O,O,0,0,0,0,42.87,0
544050,1,69,F,Y,N,O,O,O,O,O,3,0,0,0,7.73,0
326363,5,18,F,N,O,O,O,O,O,O,2,2,0,0,15.21,0
327615,1,79,F,Y,N,O,O,O,O,O,0,0,0,0,6.8,0
556296,1,80,M,Y,N,O,O,O,O,O,4,0,0,0,8.53,0
575701,7,21,M,Y,N,O,O,O,O,O,0,0,0,0,42.16,0
559367,1,69,M,Y,N,O,O,O,O,O,4,0,0,0,14.95,0
559367,3,38,F,Y,N,O,O,O,O,O,2,0,0,0,14.95,0
331054,2,33,M,Y,N,O,O,O,O,O,13,0,0,0,15.59,0
561759,3,5,M,N,N,O,O,O,O,O,0,0,0,0,19.61,0
332942,1,65,M,Y,N,O,O,O,O,O,1,0,0,0,9.13,0
203787,4,3,M,N,N,O,O,O,O,O,0,0,0,0,23.18,0
203923,3,70,M,Y,N,O,O,O,O,O,0,0,0,0,7.44,0
237155,4,1,F,N,N,O,O,O,O,O,0,0,0,0,26.76,0
278986,1,81,F,N,N,O,O,O,O,O,2,0,0,0,7.71,0
334943,1,69,M,Y,N,O,O,O,O,O,0,0,0,0,13.99,0
336271,1,81,M,Y,N,O,O,O,O,O,2,0,0,0,8.11,0
336383,2,70,F,Y,N,O,O,O,O,O,3,0,0,0,17.53,0
955420,1,63,M,Y,N,O,O,O,O,O,0,0,0,0,5.02,0
576961,3,0,M,N,N,O,O,O,O,O,0,0,0,0,20.59,0
338958,3,21,M,Y,N,O,O,O,O,O,4,0,0,0,18.33,0
602151,1,63,F,Y,N,O,O,O,O,O,3,0,0,0,15.77,0
602151,2,66,M,Y,N,O,O,O,O,O,3,0,0,0,15.77,0
606611,2,75,F,Y,N,O,O,O,O,O,0,0,0,0,40.32,0
339040,2,83,F,N,N,O,O,O,O,O,2,0,0,0,12.5,0
606940,3,25,F,Y,N,O,O,O,O,O,2,0,0,0,38.71,0
607379,1,60,F,Y,P,O,O,O,O,O,4,3,0,0,60.56,0
339458,5,18,M,N,N,O,O,O,O,O,0,0,0,0,35.79,0
342334,1,80,F,Y,N,O,O,O,O,O,2,0,0,0,19.65,0
589339,1,65,F,Y,N,O,O,O,O,O,4,0,0,0,19.59,0
589600,2,33,M,N,N,O,O,O,O,O,2,0,0,0,16.06,0
590144,4,5,M,N,N,O,O,O,O,O,0,0,0,0,31.04,0
343083,1,79,F,Y,N,O,O,O,O,O,0,0,0,0,30.27,0
590847,2,87,M,Y,N,O,O,O,O,O,0,0,0,0,8.33,0
592208,1,46,F,N,N,O,O,O,O,O,0,0,0,0,17.18,0
627369,4,2,F,N,N,O,O,O,O,O,0,0,0,0,13.43,0
627396,2,82,F,N,N,O,O,O,O,O,2,0,0,0,12.46,0
406801,1,59,F,Y,N,O,O,O,O,O,2,0,0,0,19.87,0
345206,1,76,M,Y,N,O,O,O,O,O,4,0,0,0,8.5,0
345206,2,74,F,N,N,O,O,O,O,O,0,0,0,0,8.5,0
345803,1,73,M,Y,N,O,O,O,O,O,2,0,0,0,12.84,0
346813,3,85,M,N,O,O,O,O,O,O,0,0,0,0,26.58,0
932847,1,79,F,Y,N,O,O,O,O,O,0,0,0,0,11.42,0
950815,2,57,M,Y,N,O,O,O,O,O,4,0,0,0,30.97,0
349484,1,79,M,Y,N,O,O,O,O,O,0,0,0,0,10.97,0
292761,1,72,F,Y,N,O,O,O,O,O,2,0,0,0,11.49,0
764794,4,1,F,N,N,O,O,O,O,O,0,0,0,0,53.64,0
960326,1,66,M,Y,N,O,O,O,O,O,3,0,0,0,13.07,0
660440,1,84,F,Y,N,O,O,O,O,O,0,0,0,0,15.26,0
981096,4,4,F,N,N,O,O,O,O,O,0,0,0,0,19.79,0
981109,1,80,F,Y,N,O,O,O,O,O,2,0,0,0,3.13,0
391117,1,72,F,Y,N,O,O,O,O,O,2,0,0,0,14.55,0
981653,1,44,M,Y,N,O,O,O,O,O,0,0,0,0,16.77,0
392831,1,82,F,Y,N,O,O,O,O,O,3,0,0,0,15.11,0
223501,2,52,M,Y,N,O,O,O,O,O,0,0,0,0,14.5,0
991796,1,56,F,Y,N,O,O,O,O,O,4,0,0,0,11.98,0
991796,2,79,F,Y,N,O,O,O,O,O,4,0,0,0,11.98,0
993696,2,37,F,Y,N,O,O,O,O,O,0,0,0,0,17.82,0
993696,3,1,M,N,N,O,O,O,O,O,0,0,0,0,17.82,0
996491,4,5,M,N,N,O,O,O,O,O,0,0,0,0,24.94,0
996491,5,4,M,N,N,O,O,O,O,O,0,0,0,0,24.94,0
996904,1,73,M,Y,N,O,O,O,O,O,2,0,0,0,18.43,0
340101,1,78,M,Y,N,O,O,O,O,O,2,0,0,0,11.33,0
998800,2,69,F,Y,N,O,O,O,O,O,4,0,0,0,10.68,0
904444,2,60,F,Y,N,O,O,O,O,O,2,0,0,0,6.57,0
681656,3,5,F,N,N,O,O,O,O,O,0,0,0,0,15.43,0
906266,1,58,F,Y,N,O,O,O,O,O,0,0,0,0,9.13,0
681751,4,4,M,N,N,O,O,O,O,O,0,0,0,0,25.93,0
681883,2,5,M,N,N,O,O,O,O,O,0,0,0,0,24.84,0
908190,2,62,M,N,N,O,O,O,O,O,2,0,0,0,28.88,0
912975,1,68,F,Y,N,O,O,O,O,O,0,0,0,0,32.15,0
239717,1,78,M,Y,N,O,O,O,O,O,3,0,0,0,10.08,0
919479,1,60,M,Y,N,O,O,O,O,O,4,0,0,0,15.45,0
928910,1,75,F,Y,N,O,O,O,O,O,2,2,0,0,6.84,0
930452,4,5,M,N,N,O,O,O,O,O,0,0,0,0,21.95,0
933712,1,72,F,Y,N,O,O,O,O,O,3,0,0,0,17.17,0
934380,3,84,M,9,N,O,O,O,O,O,0,0,0,0,11.14,0
686116,4,1,F,N,N,O,O,O,O,O,0,0,0,0,21.85,0
938319,1,59,M,Y,N,O,O,O,O,O,2,0,0,0,27.26,0
953366,1,79,F,Y,N,O,O,O,O,O,3,0,0,0,18.42,0
955678,1,51,F,N,O,O,O,O,O,O,2,2,0,0,4,0
896943,4,1,F,N,N,O,O,O,O,O,0,0,0,0,35.81,0
213164,2,69,M,Y,N,O,O,O,O,O,2,0,0,0,15.46,0
139627,3,24,M,Y,N,O,O,O,O,O,2,0,0,0,31.31,0
991751,6,1,F,N,N,O,O,O,O,O,0,0,0,0,39.5,0
688974,2,72,F,Y,N,O,O,O,O,O,5,0,0,0,13.27,0
321246,1,84,F,Y,N,O,O,O,O,O,2,0,0,0,30.27,0
248145,3,5,F,N,N,O,O,O,O,O,0,0,0,0,15.19,0
332907,2,86,M,Y,N,O,O,O,O,O,0,0,0,0,9.78,0
206851,1,73,M,Y,N,O,O,O,O,O,6,0,0,0,15.05,0
332986,1,54,F,N,N,O,O,O,O,O,0,0,0,0,3.61,0
354191,1,75,M,Y,N,O,O,O,O,O,4,0,0,0,8.11,0
372626,1,52,M,N,N,O,O,O,O,O,0,0,0,0,35.52,0
335798,2,58,M,Y,N,O,O,O,O,O,3,0,0,0,36.76,0
230646,1,78,F,N,O,O,O,O,O,O,3,0,0,0,15.87,0
276933,1,79,F,Y,N,O,O,O,O,O,0,0,0,0,9.8,0
222444,2,79,M,Y,N,O,O,O,O,O,0,0,0,0,8.06,0
333443,2,85,F,N,N,O,O,O,O,O,2,0,0,0,29.46,0
707351,2,33,F,Y,N,O,O,O,O,O,3,0,0,0,36.36,0
716619,2,57,F,Y,N,O,O,O,O,O,2,0,0,0,31.37,0
716639,1,56,M,N,N,O,O,O,O,O,3,3,0,0,13.33,0
724832,3,4,M,N,N,O,O,O,O,O,0,0,0,0,13.38,0
740796,1,62,F,Y,N,O,O,O,O,O,3,0,0,0,16.11,0
744530,2,34,F,Y,N,O,O,O,O,O,4,0,0,0,56.48,0
120535,4,5,M,N,N,O,O,O,O,O,0,0,0,0,13.92,0
622927,1,86,F,N,N,O,O,O,O,O,0,0,0,0,12.03,0
237880,2,87,F,N,N,O,O,O,O,O,2,0,0,0,7.3,0
